Player,From,To,Years,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS,All Star,All NBA,All ABA,All Rookie,All Defensive,AST Champ,Scoring Champ,Most Improved,Sixth Man,DPOY,ROY,AS MVP,CF MVP,Finals MVP,MVP,Championships,NBA 75 Team,ABA All-Time Team,In_Hall_of_fame
Greg Stokes,1986,1990,5,42,3.1,1.5,0.4,44.5,0.0,69.6,44.5,9.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Awvee Storey,2005,2008,4,60,2.4,1.4,0.4,41.4,25.0,51.1,42.9,10.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Damon Stoudamire,1996,2008,13,878,13.4,3.5,6.1,40.6,35.7,83.3,46.4,15.4,55.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
Salim Stoudamire,2006,2008,3,157,8.0,1.4,1.0,40.7,36.6,88.2,48.3,11.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Amar'e Stoudemire,2003,2016,14,846,18.9,7.8,1.2,53.7,23.6,76.1,53.8,21.8,92.5,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
D.J. Strawberry,2008,2008,1,33,2.2,0.8,0.9,31.5,24.0,47.4,34.8,6.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Erick Strickland,1997,2005,9,501,7.5,2.6,2.4,39.2,35.1,82.6,45.1,12.7,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mark Strickland,1995,2003,9,281,4.6,2.7,0.4,48.8,22.2,66.8,48.9,14.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rod Strickland,1989,2005,17,1094,13.2,3.7,7.3,45.4,28.2,72.1,46.2,18.0,85.8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Stroeder,1988,1989,2,46,1.8,1.8,0.5,36.9,0.0,66.7,36.9,7.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Derek Strong,1992,2001,10,456,6.8,4.9,0.6,43.0,18.0,78.6,43.2,13.8,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lamont Strothers,1992,1993,2,13,4.6,1.2,1.1,32.9,13.3,71.4,34.2,5.8,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Stroud,1981,1981,1,9,2.8,1.4,1.0,32.4,23.4,75.0,32.4,6.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DaJuan Summers,2010,2013,4,83,3.3,1.0,0.3,38.4,36.7,64.2,43.8,7.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Barry Sumpter,1989,1989,1,1,0.0,0.0,0.0,0.0,17.7,67.9,0.0,-30.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bruno Šundov,1999,2005,7,102,1.7,1.0,0.2,35.6,20.8,52.6,36.7,5.4,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jon Sundvold,1984,1992,9,502,7.7,1.1,2.9,45.2,39.2,84.9,48.3,12.5,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bob Sura,1996,2005,10,657,8.6,3.4,3.8,41.4,32.5,68.9,46.0,14.3,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dane Suttle,1984,1985,2,46,5.9,1.1,1.0,50.7,0.0,85.7,50.7,15.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Greg Sutton,1992,1996,5,168,4.5,0.9,1.7,39.6,36.1,74.3,48.0,9.7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike Sweetney,2004,2007,4,233,6.5,4.5,0.6,48.5,0.0,68.9,48.5,15.1,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Robert Swift,2005,2009,5,97,4.3,3.9,0.2,50.6,14.2,61.0,50.6,11.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stromile Swift,2001,2009,9,547,8.4,4.6,0.5,47.3,7.4,69.9,47.3,16.1,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aaron Swinson,1995,1995,1,9,2.7,0.9,0.3,55.6,23.4,80.0,55.6,11.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pape Sy,2011,2011,1,3,2.3,1.0,0.7,33.3,0.0,100.0,33.3,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Larry Sykes,1996,1996,1,1,0.0,2.0,0.0,41.0,23.4,67.6,45.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brett Szabo,1997,1997,1,70,2.2,2.4,0.2,44.6,0.0,73.8,44.6,8.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Wally Szczerbiak,2000,2009,10,651,14.1,4.0,2.4,48.5,40.6,86.0,52.6,16.0,53.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Žan Tabak,1995,2001,7,247,5.0,3.6,0.7,50.6,0.0,52.5,50.6,11.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Yuta Tabuse,2005,2005,1,4,1.8,1.0,0.8,16.7,100.0,100.0,25.0,15.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Taft,2006,2006,1,17,2.8,2.1,0.1,60.5,23.4,16.7,60.5,15.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dragan Tarlać,2001,2001,1,43,2.4,2.8,0.7,39.4,14.2,75.8,39.4,5.6,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Roy Tarpley,1987,1995,9,280,12.6,10.0,1.0,48.3,17.6,74.4,48.4,18.4,19.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
Anthony Taylor,1989,1989,1,21,6.9,1.6,2.0,39.7,0.0,75.0,39.7,11.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brian Taylor,1973,1982,10,601,13.1,2.7,4.1,49.3,35.6,78.0,51.0,14.8,46.8,2,0,1,1,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0
Donell Taylor,2006,2007,2,98,2.7,1.1,0.9,39.5,20.6,64.1,40.8,10.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jay Taylor,1990,1990,1,17,3.0,0.6,0.3,40.4,23.1,66.7,43.3,9.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jeff Taylor,1983,1987,5,56,3.2,1.5,2.0,41.2,0.0,69.6,41.2,8.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jeff Taylor,2013,2015,3,132,6.1,2.0,0.8,40.9,31.9,66.5,46.5,8.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jermaine Taylor,2010,2011,2,65,5.4,1.7,0.7,44.1,28.4,73.0,47.1,11.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Johnny Taylor,1998,2000,3,54,4.7,2.2,0.5,40.2,39.4,71.8,45.8,8.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leonard Taylor,1990,1990,1,10,1.1,1.2,0.1,0.0,0.0,68.8,0.0,3.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Maurice Taylor,1998,2007,10,534,11.0,4.6,1.2,46.6,15.2,71.1,46.7,13.1,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike Taylor,2009,2009,1,51,5.7,1.7,2.1,41.2,32.5,69.1,43.6,10.1,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyshawn Taylor,2013,2014,2,61,2.9,0.5,0.9,35.4,36.0,68.4,37.9,5.8,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Vince Taylor,1983,1983,1,31,3.1,1.2,1.3,36.3,28.6,65.6,36.3,7.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Terry Teagle,1983,1993,11,687,11.6,2.6,1.4,46.5,21.0,79.2,46.7,13.7,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sebastian Telfair,2005,2015,11,564,7.4,1.6,3.5,39.0,31.9,77.7,43.6,10.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Carlos Terry,1981,1983,3,94,3.0,2.4,1.3,43.4,0.0,67.2,43.4,10.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hasheem Thabeet,2010,2014,5,224,2.2,2.7,0.1,56.7,14.2,57.8,56.7,10.3,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Reggie Theus,1979,1991,13,1026,18.5,3.3,6.3,47.1,25.2,82.6,47.9,16.6,66.9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Peter Thibeaux,1985,1986,2,93,5.0,1.5,0.5,45.3,28.6,62.6,45.6,10.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
David Thirdkill,1983,1987,5,179,2.8,1.2,0.5,45.7,9.1,56.5,45.8,8.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Adonis Thomas,2014,2014,1,6,2.3,0.5,0.5,42.9,20.0,100.0,46.4,7.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Billy Thomas,2005,2008,4,53,2.7,1.0,0.5,33.8,30.4,84.6,44.0,7.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Carl Thomas,1992,1998,7,63,2.9,1.0,0.4,39.8,31.5,64.3,46.3,10.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Charles Thomas,1992,1992,1,36,1.3,0.6,0.6,35.3,11.8,66.7,37.3,6.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Etan Thomas,2002,2011,10,409,5.7,4.7,0.4,51.3,23.4,60.3,51.3,14.5,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Irving Thomas,1991,1991,1,26,1.8,1.2,0.4,34.0,23.4,57.1,34.0,7.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Isiah Thomas,1982,1994,13,979,19.2,3.6,9.3,45.2,29.0,75.9,46.5,18.1,80.7,12,5,0,1,0,1,0,0,0,0,0,2,0,1,0,2,1,0,1.0
Jamel Thomas,2000,2001,2,12,2.5,1.2,0.5,37.8,16.7,100.0,39.2,4.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
James Thomas,2005,2006,2,33,1.6,2.3,0.2,56.4,23.4,50.0,56.4,9.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jim Thomas,1984,1991,8,161,8.4,2.6,2.3,47.1,17.0,76.3,47.5,12.5,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Thomas,1998,2006,9,208,2.7,2.1,0.3,50.2,0.0,59.1,50.2,9.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kenny Thomas,2000,2010,11,632,9.3,6.9,1.5,46.5,24.4,69.9,47.1,13.9,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kurt Thomas,1996,2013,18,1110,8.1,6.6,1.1,48.6,28.1,76.0,48.7,13.9,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Malcolm Thomas,2012,2015,4,40,1.9,2.4,0.4,43.5,9.1,60.0,44.2,8.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tim Thomas,1998,2010,13,824,11.5,4.1,1.5,43.7,36.9,75.8,49.7,14.0,35.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyrus Thomas,2007,2015,9,402,7.7,4.8,0.9,43.8,23.5,73.2,43.9,14.8,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trey Thompkins,2012,2012,1,24,2.4,1.0,0.1,39.3,30.8,71.4,42.6,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bernard Thompson,1985,1989,5,204,5.3,1.7,1.3,43.9,0.0,78.9,43.9,10.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Billy Thompson,1987,1992,6,300,8.6,5.4,1.7,50.5,15.4,67.4,50.5,13.2,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Brooks Thompson,1995,1998,4,168,4.5,0.9,1.7,40.9,37.6,64.7,51.9,13.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corny Thompson,1983,1983,1,44,2.8,2.7,0.8,31.4,23.4,78.3,31.4,6.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
David Thompson,1976,1984,9,592,22.7,4.1,3.3,50.5,25.5,78.1,50.7,19.9,63.3,5,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1.0
Dijon Thompson,2006,2007,2,16,2.8,1.2,0.2,42.5,30.8,87.5,47.5,16.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jason Thompson,2009,2016,8,588,8.9,6.6,1.1,49.6,14.3,65.7,49.7,13.5,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kevin Thompson,1994,1994,1,14,0.9,0.9,0.2,42.9,0.0,50.0,42.9,4.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LaSalle Thompson,1983,1997,15,985,7.9,6.8,1.2,49.2,15.4,73.7,49.2,13.6,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mychal Thompson,1979,1991,13,935,13.7,7.4,2.3,50.4,8.3,65.5,50.4,15.7,59.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
Mychel Thompson,2012,2012,1,5,3.6,1.0,1.4,29.2,36.4,73.7,37.5,2.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paul Thompson,1984,1986,3,154,8.9,3.5,1.5,43.2,21.0,79.2,43.8,13.7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stephen Thompson,1992,1992,1,19,1.6,1.0,0.4,37.8,0.0,37.5,37.8,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Al Thornton,2008,2011,4,296,11.9,4.2,1.2,45.2,29.3,74.7,46.5,12.3,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bob Thornton,1986,1996,11,283,3.0,2.5,0.3,44.4,22.2,55.8,44.6,6.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Otis Thorpe,1985,2001,17,1257,14.0,8.2,2.2,54.6,4.7,68.7,54.6,16.0,106.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Sedale Threatt,1984,1997,14,951,9.8,1.8,3.8,48.5,29.3,81.5,49.6,14.7,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darren Tillis,1983,1984,2,124,3.4,2.5,0.3,42.3,0.0,62.6,42.3,10.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jamaal Tinsley,2002,2014,13,547,8.5,2.9,6.1,39.3,29.9,71.6,43.7,13.6,17.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Wayman Tisdale,1986,1997,12,840,15.3,6.1,1.3,50.5,0.0,76.0,50.5,15.7,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ray Tolbert,1982,1989,8,261,3.6,2.3,0.5,49.5,0.0,54.4,49.5,9.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tom Tolbert,1989,1995,7,312,6.5,4.0,0.9,46.0,29.6,71.6,46.8,10.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rudy Tomjanovich,1971,1981,11,768,17.4,8.1,2.0,50.1,26.2,78.4,50.2,16.9,70.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Andrew Toney,1981,1988,8,468,15.9,2.2,4.2,50.0,34.2,79.7,51.2,16.1,26.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Sedric Toney,1986,1994,9,112,3.7,0.9,2.1,36.5,34.1,78.1,40.6,7.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Andy Toolson,1991,1996,6,60,2.7,1.2,0.5,39.7,34.1,75.7,44.9,8.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Óscar Torres,2002,2003,2,82,5.4,1.6,0.5,40.1,31.7,76.8,45.9,11.7,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Keith Tower,1994,1997,4,53,1.8,1.3,0.1,42.9,0.0,55.6,42.9,5.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Linton Townes,1983,1985,3,60,4.3,1.1,0.5,44.0,36.0,75.0,45.8,11.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Raymond Townsend,1979,1982,4,154,4.8,1.0,1.4,41.1,17.1,70.3,41.5,9.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Robert Traylor,1999,2005,7,438,4.8,3.7,0.7,47.4,16.7,57.7,47.5,14.5,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gary Trent,1996,2004,9,506,8.6,4.5,1.0,50.1,8.0,64.3,50.1,15.9,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jeff Trepagnier,2002,2004,3,31,2.8,1.4,0.7,33.7,46.2,70.0,36.6,9.5,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kelly Tripucka,1982,1991,10,707,17.2,3.8,3.0,47.3,36.1,84.9,48.2,16.2,44.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cezary Trybański,2003,2004,2,22,0.7,0.7,0.0,20.8,14.2,41.7,20.8,-3.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jake Tsakalidis,2001,2007,7,315,4.8,3.9,0.3,49.0,0.0,65.7,49.0,11.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nikoloz Tskitishvili,2003,2006,4,172,2.9,1.8,0.7,30.4,23.5,73.0,33.8,5.2,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Alando Tucker,2008,2010,3,51,4.1,1.0,0.3,42.3,29.4,78.3,45.1,13.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthony Tucker,1995,1995,1,62,3.9,2.7,1.1,45.7,0.0,61.4,45.7,9.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trent Tucker,1983,1993,11,756,8.2,2.0,2.0,46.1,40.8,75.4,51.2,12.9,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Ronny Turiaf,2006,2015,10,473,4.7,3.7,1.3,53.3,0.0,63.6,53.3,13.8,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Mirsad Türkcan,2000,2000,1,17,1.9,1.9,0.3,36.8,0.0,62.5,36.8,11.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hedo Türkoğlu,2001,2015,15,997,11.1,4.0,2.8,42.6,38.4,78.4,49.5,14.3,63.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Andre Turner,1987,1992,6,170,4.5,1.5,3.1,42.2,23.7,76.4,43.2,12.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Elston Turner,1982,1989,8,505,4.7,2.7,1.8,43.2,15.2,71.4,43.3,9.6,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Henry Turner,1990,1995,6,66,3.4,1.2,0.4,45.3,25.0,60.0,45.8,13.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jeff Turner,1985,1996,12,612,6.0,3.3,1.0,46.7,34.4,76.9,47.8,8.4,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Turner,1992,1992,1,42,2.8,1.9,0.3,43.9,23.4,52.5,43.9,7.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Wayne Turner,2000,2000,1,3,1.3,1.0,1.7,16.7,27.9,33.3,16.7,-1.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melvin Turpin,1985,1990,6,361,8.5,4.6,0.5,51.6,11.1,77.7,51.6,14.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
B.J. Tyler,1995,1995,1,55,3.5,1.1,3.2,38.1,31.4,70.0,42.3,8.5,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jeremy Tyler,2012,2014,3,104,3.6,2.6,0.2,45.0,0.0,55.7,45.0,11.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Terry Tyler,1979,1989,11,871,10.2,5.4,1.2,48.4,12.2,70.3,48.5,14.6,40.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Edwin Ubiles,2012,2012,1,4,3.5,2.5,0.3,27.8,20.0,100.0,30.6,7.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ime Udoka,2004,2011,8,316,5.2,2.9,1.0,41.7,35.6,70.5,49.2,10.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Roko Ukić,2009,2010,2,85,4.0,0.9,1.9,38.7,18.9,74.6,40.7,10.0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Wes Unseld,1969,1981,13,984,10.8,14.0,3.9,50.9,50.0,63.3,50.9,16.0,110.1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1.0
Kelvin Upshaw,1989,1991,3,120,5.4,1.2,2.1,45.3,23.7,79.5,46.5,13.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ben Uzoh,2011,2012,2,60,4.0,2.1,2.2,39.5,33.3,58.7,40.1,13.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darnell Valentine,1982,1991,10,620,8.7,2.1,5.0,43.7,26.1,78.7,44.2,14.0,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ronnie Valentine,1981,1981,1,24,3.5,1.3,0.3,37.8,50.0,47.4,38.3,10.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nick Van Exel,1994,2006,13,880,14.4,2.9,6.6,40.5,35.7,79.4,47.1,15.8,55.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Keith Van Horn,1998,2006,9,575,16.0,6.8,1.6,44.3,36.1,83.5,48.2,16.8,41.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Logan Vander Velden,1996,1996,1,15,0.6,0.4,0.1,21.4,0.0,75.0,21.4,1.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kiki Vandeweghe,1981,1993,13,810,19.7,3.4,2.1,52.5,36.8,87.2,53.4,18.4,75.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nick Vanos,1986,1987,2,68,3.3,3.5,0.9,38.3,0.0,56.1,38.3,7.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
David Vanterpool,2001,2001,1,22,5.5,1.7,3.0,41.8,0.0,60.0,41.8,10.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ratko Varda,2002,2002,1,1,5.0,1.0,0.0,66.7,14.2,100.0,66.7,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jarvis Varnado,2013,2014,2,37,2.9,1.9,0.4,58.2,23.4,51.8,58.2,11.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
David Vaughn,1996,1999,4,118,2.9,3.1,0.3,42.3,0.0,63.8,42.3,10.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jacque Vaughn,1998,2009,12,776,4.5,1.3,2.5,42.9,35.2,77.9,44.5,10.1,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Loy Vaught,1991,2001,11,689,10.1,7.1,0.9,50.4,24.4,71.8,50.6,15.4,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pete Verhoeven,1982,1987,6,282,3.5,2.3,0.5,50.5,25.0,68.9,50.5,10.3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jan Veselý,2012,2014,3,162,3.6,3.5,0.6,52.1,0.0,40.8,52.1,10.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gundars Vētra,1993,1993,1,13,3.5,0.6,0.5,47.5,100.0,66.7,51.3,13.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
